id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2016-01-02 19:00:00;10150.73425167
S;SUL;2016-01-02 19:00:00;9084.97899999
SE;SUDESTE;2016-01-02 19:00:00;35473.79979011
N;NORTE;2016-01-02 20:00:00;5069.78300000
NE;NORDESTE;2016-01-02 20:00:00;10504.57370817
S;SUL;2016-01-02 20:00:00;9730.15900000
SE;SUDESTE;2016-01-02 20:00:00;38323.96730438
N;NORTE;2016-01-02 21:00:00;5102.42599999
NE;NORDESTE;2016-01-02 21:00:00;10435.25154025
S;SUL;2016-01-02 21:00:00;10018.44400000
SE;SUDESTE;2016-01-02 21:00:00;38039.49956021
N;NORTE;2016-01-02 22:00:00;5199.42200000
NE;NORDESTE;2016-01-02 22:00:00;10442.12765934
S;SUL;2016-01-02 22:00:00;9534.87599999
SE;SUDESTE;2016-01-02 22:00:00;36854.55084094
N;NORTE;2016-01-02 23:00:00;5215.83300000
NE;NORDESTE;2016-01-02 23:00:00;10280.75992522
S;SUL;2016-01-02 23:00:00;9037.97499999
SE;SUDESTE;2016-01-02 23:00:00;35351.26784500
N;NORTE;2016-01-03 00:00:00;5187.81799999
NE;NORDESTE;2016-01-03 00:00:00;9925.07813279
S;SUL;2016-01-03 00:00:00;8566.13300000
SE;SUDESTE;2016-01-03 00:00:00;33420.03984009
N;NORTE;2016-01-03 01:00:00;5129.02200000
NE;NORDESTE;2016-01-03 01:00:00;9690.00162752
S;SUL;2016-01-03 01:00:00;7804.48399999
SE;SUDESTE;2016-01-03 01:00:00;31948.43001526
N;NORTE;2016-01-03 02:00:00;5051.25599999
NE;NORDESTE;2016-01-03 02:00:00;9368.20824086
S;SUL;2016-01-03 02:00:00;7429.82500000
SE;SUDESTE;2016-01-03 02:00:00;30682.70021983
N;NORTE;2016-01-03 03:00:00;4981.23500000
NE;NORDESTE;2016-01-03 03:00:00;9148.10148907
S;SUL;2016-01-03 03:00:00;7186.79899999
SE;SUDESTE;2016-01-03 03:00:00;29711.93876169
N;NORTE;2016-01-03 04:00:00;4912.19900000
NE;NORDESTE;2016-01-03 04:00:00;8958.06163968
S;SUL;2016-01-03 04:00:00;7017.13199999
SE;SUDESTE;2016-01-03 04:00:00;29173.14039119
N;NORTE;2016-01-03 05:00:00;4865.72099999
NE;NORDESTE;2016-01-03 05:00:00;8855.72306088
S;SUL;2016-01-03 05:00:00;6986.71699999
SE;SUDESTE;2016-01-03 05:00:00;29079.18528774
N;NORTE;2016-01-03 06:00:00;4781.54700000
NE;NORDESTE;2016-01-03 06:00:00;8123.76465427
S;SUL;2016-01-03 06:00:00;6770.01199999
SE;SUDESTE;2016-01-03 06:00:00;28258.36678325
N;NORTE;2016-01-03 07:00:00;4481.45500000
NE;NORDESTE;2016-01-03 07:00:00;7855.63479635
S;SUL;2016-01-03 07:00:00;6591.28499999
SE;SUDESTE;2016-01-03 07:00:00;27454.86568505
N;NORTE;2016-01-03 08:00:00;4302.29999999
NE;NORDESTE;2016-01-03 08:00:00;7942.85245504
S;SUL;2016-01-03 08:00:00;6963.04499999
SE;SUDESTE;2016-01-03 08:00:00;28181.33394488
N;NORTE;2016-01-03 09:00:00;4342.38800000
NE;NORDESTE;2016-01-03 09:00:00;8140.09056831
S;SUL;2016-01-03 09:00:00;7401.22999999
SE;SUDESTE;2016-01-03 09:00:00;29136.18670095
N;NORTE;2016-01-03 10:00:00;4353.83300000
NE;NORDESTE;2016-01-03 10:00:00;8268.26567546
S;SUL;2016-01-03 10:00:00;7863.73500000
SE;SUDESTE;2016-01-03 10:00:00;30156.59435008
N;NORTE;2016-01-03 11:00:00;4249.67300000
NE;NORDESTE;2016-01-03 11:00:00;8374.81551771
S;SUL;2016-01-03 11:00:00;8195.51800000
SE;SUDESTE;2016-01-03 11:00:00;30662.45654645
N;NORTE;2016-01-03 12:00:00;4338.72900000
NE;NORDESTE;2016-01-03 12:00:00;8455.33195452
S;SUL;2016-01-03 12:00:00;8066.91800000
SE;SUDESTE;2016-01-03 12:00:00;30858.40474362
N;NORTE;2016-01-03 13:00:00;4348.64600000
NE;NORDESTE;2016-01-03 13:00:00;8539.08087738
S;SUL;2016-01-03 13:00:00;7969.04299999
SE;SUDESTE;2016-01-03 13:00:00;30691.61101694
N;NORTE;2016-01-03 14:00:00;4444.87600000
NE;NORDESTE;2016-01-03 14:00:00;8699.52871991
S;SUL;2016-01-03 14:00:00;8019.95800000
SE;SUDESTE;2016-01-03 14:00:00;30641.46535684
N;NORTE;2016-01-03 15:00:00;4481.51900000
NE;NORDESTE;2016-01-03 15:00:00;8639.89280880
S;SUL;2016-01-03 15:00:00;8106.77799999
SE;SUDESTE;2016-01-03 15:00:00;30767.69726945
N;NORTE;2016-01-03 16:00:00;4439.41300000
NE;NORDESTE;2016-01-03 16:00:00;8623.23067234
S;SUL;2016-01-03 16:00:00;8205.60200000
SE;SUDESTE;2016-01-03 16:00:00;31025.82585923
N;NORTE;2016-01-03 17:00:00;4446.28000000
NE;NORDESTE;2016-01-03 17:00:00;8488.01974951
S;SUL;2016-01-03 17:00:00;8450.74500000
SE;SUDESTE;2016-01-03 17:00:00;31889.84497001
N;NORTE;2016-01-03 18:00:00;4430.48700000
NE;NORDESTE;2016-01-03 18:00:00;8653.05762675
S;SUL;2016-01-03 18:00:00;8836.54999999
SE;SUDESTE;2016-01-03 18:00:00;32928.95942674
N;NORTE;2016-01-03 19:00:00;4734.69399999
NE;NORDESTE;2016-01-03 19:00:00;10233.58540248
S;SUL;2016-01-03 19:00:00;8969.93199999
SE;SUDESTE;2016-01-03 19:00:00;33744.50351207
N;NORTE;2016-01-03 20:00:00;5073.79599999
NE;NORDESTE;2016-01-03 20:00:00;10554.71020830
S;SUL;2016-01-03 20:00:00;9810.25599999
SE;SUDESTE;2016-01-03 20:00:00;36352.01584794
N;NORTE;2016-01-03 21:00:00;5200.20900000
NE;NORDESTE;2016-01-03 21:00:00;10564.34383976
S;SUL;2016-01-03 21:00:00;10487.06899999
SE;SUDESTE;2016-01-03 21:00:00;36261.57092565
N;NORTE;2016-01-03 22:00:00;5286.89599999
NE;NORDESTE;2016-01-03 22:00:00;10516.39658075
S;SUL;2016-01-03 22:00:00;10214.96399999
