id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2018-01-05 19:00:00;38656.70699999
N;NORTE;2018-01-05 20:00:00;5573.32099999
NE;NORDESTE;2018-01-05 20:00:00;11156.93100000
S;SUL;2018-01-05 20:00:00;12663.44400000
SE;SUDESTE;2018-01-05 20:00:00;41123.10400000
N;NORTE;2018-01-05 21:00:00;5647.76500000
NE;NORDESTE;2018-01-05 21:00:00;11101.61799999
S;SUL;2018-01-05 21:00:00;13464.29000000
SE;SUDESTE;2018-01-05 21:00:00;41098.46400000
N;NORTE;2018-01-05 22:00:00;5742.89299999
NE;NORDESTE;2018-01-05 22:00:00;11710.64100000
S;SUL;2018-01-05 22:00:00;13537.64400000
SE;SUDESTE;2018-01-05 22:00:00;39877.57999999
N;NORTE;2018-01-05 23:00:00;5783.52199999
NE;NORDESTE;2018-01-05 23:00:00;11660.78100000
S;SUL;2018-01-05 23:00:00;13336.43600000
SE;SUDESTE;2018-01-05 23:00:00;38269.55900000
N;NORTE;2018-01-06 00:00:00;5743.70299999
NE;NORDESTE;2018-01-06 00:00:00;11354.83800000
S;SUL;2018-01-06 00:00:00;12501.89900000
SE;SUDESTE;2018-01-06 00:00:00;35894.87599999
N;NORTE;2018-01-06 01:00:00;5642.41599999
NE;NORDESTE;2018-01-06 01:00:00;10915.44700000
S;SUL;2018-01-06 01:00:00;11739.50200000
SE;SUDESTE;2018-01-06 01:00:00;33813.11599999
N;NORTE;2018-01-06 02:00:00;5544.76400000
NE;NORDESTE;2018-01-06 02:00:00;10643.70399999
S;SUL;2018-01-06 02:00:00;11134.03100000
